id_sale,id_customer,id_store,payment_method
1021,99,15,PIX
1022,39,15,Cartão de Débito
1023,76,1,Cartão de Débito
1024,106,14,PIX
1025,78,8,Cartão de Crédito
1026,55,10,Cartão de Crédito
1027,115,6,PIX
1028,67,2,Cartão de Crédito
1029,4,4,PIX
1030,105,7,PIX
1031,81,11,PIX
1032,33,3,PIX
1033,39,15,Cartão de Débito
1034,112,5,Cartão de Débito
1035,114,8,Dinheiro
1036,14,5,Cartão de Débito
1037,106,3,PIX
1038,16,13,Cartão de Crédito
1039,98,5,Cartão de Crédito
1040,102,9,Cartão de Crédito
1041,98,12,Cartão de Crédito
1042,94,5,PIX
1043,21,4,PIX
1044,91,6,PIX
1045,49,1,PIX
1046,109,14,PIX
1047,37,11,Cartão de Crédito
1048,67,1,Cartão de Débito
1049,94,12,Cartão de Crédito
1050,99,1,Cartão de Crédito
1051,10,15,Cartão de Débito
1052,38,3,PIX
1053,61,11,PIX
1054,45,1,Cartão de Crédito
1055,30,6,Cartão de Crédito
1056,58,14,Cartão de Débito
1057,74,4,Cartão de Crédito
1058,37,13,Dinheiro
1059,76,13,Dinheiro
1060,7,1,Cartão de Débito
1061,9,11,PIX
1062,69,13,Cartão de Crédito
1063,64,14,Cartão de Crédito
1064,92,9,Cartão de Crédito
1065,52,4,Dinheiro
1066,94,11,Cartão de Crédito
1067,71,7,Cartão de Crédito
1068,99,6,Cartão de Crédito
1069,119,8,Cartão de Crédito
1070,117,13,Cartão de Débito
1071,106,8,Cartão de Crédito
1072,56,9,PIX
1073,113,3,Cartão de Crédito
1074,23,9,Cartão de Crédito
1075,40,5,PIX
1076,63,11,Cartão de Débito
1077,72,11,Cartão de Débito
1078,60,10,Cartão de Crédito
1079,21,14,Cartão de Crédito
1080,40,15,PIX
1081,69,10,Cartão de Crédito
1082,88,5,Cartão de Débito
1083,93,13,Cartão de Crédito
1084,20,3,PIX
1085,93,8,Cartão de Crédito
1086,95,15,PIX
1087,113,15,PIX
1088,21,13,Cartão de Crédito
1089,109,12,Cartão de Débito
1090,107,12,PIX
1091,103,13,Cartão de Crédito
1092,104,3,PIX
1093,45,10,Cartão de Crédito
1094,103,9,PIX
1095,15,15,Cartão de Débito
1096,4,9,PIX
1097,11,14,PIX
1098,116,14,Cartão de Débito
1099,95,10,Cartão de Crédito
1100,5,8,Cartão de Crédito
1101,89,8,Cartão de Crédito
1102,100,13,Dinheiro
1103,17,15,Cartão de Débito
1104,111,2,PIX
1105,90,11,Dinheiro
1106,78,4,PIX
1107,97,4,PIX
1108,23,13,Cartão de Débito
1109,94,2,PIX
1110,48,7,Cartão de Crédito
1111,22,2,Cartão de Débito
1112,13,11,Cartão de Crédito
1113,33,11,Cartão de Crédito
1114,26,3,Cartão de Crédito
1115,77,8,Cartão de Crédito
1116,51,11,Dinheiro
1117,15,3,Cartão de Crédito
1118,63,3,Cartão de Crédito
1119,27,1,PIX
1120,88,7,PIX
1121,115,1,Cartão de Crédito
1122,105,2,PIX
1123,107,12,PIX
1124,108,12,PIX
1125,104,13,Cartão de Crédito
1126,3,1,PIX
1127,52,11,Cartão de Crédito
1128,7,5,Cartão de Débito
1129,20,10,PIX
1130,100,1,Cartão de Crédito
1131,66,8,Cartão de Débito
1132,86,9,Cartão de Débito
1133,87,13,Cartão de Crédito
1134,28,13,Cartão de Crédito
1135,86,2,Cartão de Crédito
1136,118,1,Cartão de Crédito
1137,58,14,PIX
1138,46,11,PIX
1139,51,9,Dinheiro
1140,31,11,Cartão de Crédito
1141,15,12,Cartão de Crédito
1142,90,3,Cartão de Crédito
1143,8,15,Cartão de Crédito
1144,23,15,Cartão de Crédito
1145,67,10,Cartão de Débito
1146,86,10,Cartão de Crédito
1147,54,4,Cartão de Crédito
1148,109,2,PIX
1149,29,5,Cartão de Débito
1150,57,11,Cartão de Crédito
1151,83,10,Cartão de Débito
1152,47,2,PIX
1153,79,12,Cartão de Débito
1154,25,13,Cartão de Crédito
1155,111,12,Cartão de Crédito
1156,59,11,PIX
1157,55,11,PIX
1158,11,11,Cartão de Crédito
1159,90,9,PIX
1160,73,10,Cartão de Crédito
1161,82,12,Cartão de Débito
1162,59,1,PIX
1163,103,11,Cartão de Débito
1164,27,15,Cartão de Crédito
1165,113,5,Dinheiro
1166,97,8,Cartão de Crédito
1167,71,11,PIX
1168,23,1,PIX
1169,105,1,Cartão de Crédito
1170,6,2,PIX
1171,50,3,Cartão de Crédito
1172,9,2,Cartão de Débito
1173,83,3,Cartão de Crédito
1174,3,3,Cartão de Crédito
1175,26,3,PIX
1176,101,12,PIX
1177,100,3,Cartão de Crédito
1178,59,5,PIX
1179,28,12,Cartão de Débito
1180,73,3,Cartão de Débito
1181,45,13,PIX
1182,87,13,Dinheiro
1183,61,9,PIX
1184,84,1,PIX
1185,19,11,Cartão de Crédito
1186,14,4,PIX
1187,107,10,Cartão de Débito
1188,7,8,Cartão de Crédito
1189,15,4,Cartão de Crédito
1190,106,7,Dinheiro
1191,94,11,PIX
1192,50,12,PIX
1193,71,2,Cartão de Crédito
1194,67,1,PIX
1195,41,4,Cartão de Crédito
1196,25,4,PIX
1197,112,3,Cartão de Débito
1198,33,8,Cartão de Crédito
1199,68,15,Cartão de Crédito
1200,101,1,PIX
1201,34,4,Cartão de Crédito
1202,73,11,Cartão de Crédito
1203,90,10,PIX
1204,80,4,PIX
1205,90,12,Cartão de Crédito
1206,10,8,Cartão de Débito
1207,53,15,Cartão de Crédito
1208,94,3,PIX
1209,115,4,Cartão de Débito
1210,23,9,Cartão de Débito
1211,32,4,Dinheiro
1212,16,14,PIX
1213,74,1,Dinheiro
1214,106,10,PIX
1215,85,11,Cartão de Crédito
1216,114,5,Cartão de Crédito
1217,5,2,Cartão de Crédito
1218,55,10,Cartão de Crédito
1219,53,11,Dinheiro
1220,73,7,PIX
1221,80,6,PIX
1222,78,12,PIX
1223,83,8,PIX
1224,69,11,Cartão de Crédito
1225,48,2,Cartão de Crédito
1226,42,1,Cartão de Débito
1227,54,11,PIX
1228,101,5,PIX
1229,62,10,PIX
1230,112,6,Cartão de Crédito
1231,61,15,Cartão de Crédito
1232,98,8,Cartão de Crédito
1233,64,2,Cartão de Crédito
1234,43,8,Cartão de Débito
1235,66,6,PIX
1236,66,11,Cartão de Crédito
1237,88,13,Cartão de Crédito
1238,15,2,Cartão de Débito
1239,104,15,PIX
1240,51,14,Cartão de Crédito
1241,118,3,Cartão de Crédito
1242,26,12,Cartão de Crédito
1243,20,4,PIX
1244,46,6,Cartão de Crédito
1245,111,12,Cartão de Crédito
1246,50,2,Cartão de Crédito
1247,22,8,Cartão de Débito
1248,116,12,Cartão de Crédito
1249,107,15,Cartão de Crédito
1250,49,11,PIX
1251,107,13,Cartão de Crédito
1252,20,3,Cartão de Crédito
1253,33,12,Cartão de Crédito
1254,59,4,Cartão de Débito
1255,27,14,PIX
1256,62,3,Cartão de Crédito
1257,64,11,Cartão de Débito
1258,119,14,Cartão de Débito
1259,91,10,PIX
1260,71,15,Cartão de Débito
1261,49,9,PIX
1262,7,14,Cartão de Débito
1263,107,15,Cartão de Crédito
1264,95,4,Cartão de Débito
1265,91,14,Cartão de Crédito
1266,47,4,Cartão de Crédito
1267,59,8,PIX
1268,86,13,Cartão de Crédito
1269,105,5,Cartão de Crédito
1270,74,4,PIX
1271,29,4,Dinheiro
1272,93,6,Cartão de Débito
1273,54,12,Cartão de Crédito
1274,2,11,PIX
1275,63,13,PIX
1276,105,10,PIX
1277,52,5,PIX
1278,17,2,Dinheiro
1279,15,13,PIX
1280,5,10,Cartão de Crédito
1281,5,9,Cartão de Crédito
1282,61,6,PIX
1283,89,13,PIX
1284,42,11,Dinheiro
1285,67,3,PIX
1286,84,2,Dinheiro
1287,65,5,PIX
1288,38,12,Dinheiro
1289,111,9,Cartão de Crédito
1290,100,5,Cartão de Débito
1291,4,7,Cartão de Crédito
1292,111,5,PIX
1293,65,12,Cartão de Crédito
1294,99,12,Cartão de Crédito
1295,37,1,Cartão de Débito
1296,109,3,Dinheiro
1297,73,1,Cartão de Crédito
1298,47,4,Cartão de Crédito
1299,91,5,PIX
1300,104,1,Cartão de Crédito
1301,5,15,PIX
1302,92,12,PIX
1303,8,3,Cartão de Débito
1304,19,12,PIX
1305,72,3,PIX
1306,24,7,Cartão de Crédito
1307,35,14,Cartão de Débito
1308,12,13,Cartão de Crédito
1309,107,2,PIX
1310,88,6,Cartão de Crédito
1311,11,14,PIX
1312,70,15,Cartão de Crédito
1313,109,13,Cartão de Crédito
1314,95,4,Cartão de Crédito
1315,59,11,PIX
1316,18,14,PIX
1317,107,14,PIX
1318,8,11,Cartão de Crédito
1319,96,13,Cartão de Crédito
1320,7,8,Cartão de Crédito
1321,113,13,Cartão de Crédito
1322,87,12,Cartão de Crédito
1323,116,7,Cartão de Crédito
1324,59,4,PIX
1325,11,2,PIX
1326,2,8,PIX
1327,5,1,PIX
1328,105,11,PIX
1329,14,9,Cartão de Débito
1330,54,1,Cartão de Crédito
1331,38,5,PIX
1332,5,9,Cartão de Crédito
1333,25,13,Cartão de Crédito
1334,81,13,PIX
1335,23,8,Cartão de Crédito
1336,4,14,Cartão de Crédito
1337,66,9,Cartão de Débito
1338,79,11,PIX
1339,54,3,Cartão de Crédito
1340,16,5,Cartão de Crédito
1341,48,15,PIX
1342,39,10,PIX
1343,92,5,PIX
1344,91,12,Cartão de Débito
1345,13,3,PIX
1346,88,7,PIX
1347,11,11,Cartão de Crédito
1348,113,6,PIX
1349,69,15,Cartão de Débito
1350,38,8,Cartão de Crédito
1351,76,2,PIX
1352,66,8,Cartão de Crédito
1353,28,13,PIX
1354,11,2,Cartão de Crédito
1355,59,1,Cartão de Crédito
1356,14,15,Cartão de Crédito
1357,91,4,PIX
1358,41,8,Cartão de Crédito
1359,54,7,PIX
1360,105,2,Cartão de Crédito
1361,84,8,Cartão de Débito
1362,106,10,Cartão de Crédito
1363,6,9,Cartão de Débito
1364,115,13,Cartão de Crédito
1365,112,14,Cartão de Débito
1366,14,6,Cartão de Crédito
1367,34,10,PIX
1368,52,14,Cartão de Débito
1369,84,2,Cartão de Débito
1370,62,14,Cartão de Débito
1371,109,5,Cartão de Crédito
1372,70,6,Dinheiro
1373,96,7,Cartão de Crédito
1374,119,13,Cartão de Crédito
1375,49,1,PIX
1376,61,4,Cartão de Crédito
1377,72,8,Cartão de Crédito
1378,61,9,PIX
1379,104,2,Cartão de Crédito
1380,42,9,Cartão de Crédito
1381,31,15,Cartão de Crédito
1382,106,2,Cartão de Crédito
1383,24,13,PIX
1384,82,11,PIX
1385,109,11,Cartão de Crédito
1386,108,11,Cartão de Débito
1387,38,9,PIX
1388,73,2,Cartão de Crédito
1389,12,13,PIX
1390,10,5,Cartão de Crédito
1391,106,4,PIX
1392,99,10,PIX
1393,23,15,PIX
1394,98,12,Cartão de Débito
1395,65,4,Cartão de Crédito
1396,22,11,PIX
1397,75,6,Cartão de Crédito
1398,17,12,Cartão de Débito
1399,51,13,Cartão de Crédito
1400,114,11,Cartão de Crédito
1401,7,5,Cartão de Crédito
1402,47,6,Cartão de Débito
1403,12,1,PIX
1404,47,3,PIX
1405,112,10,PIX
1406,43,11,PIX
1407,49,2,Cartão de Débito
1408,72,5,Cartão de Crédito
1409,59,14,Cartão de Débito
1410,8,12,PIX
1411,67,13,PIX
1412,104,8,Cartão de Crédito
1413,109,1,Cartão de Débito
1414,52,4,Cartão de Crédito
1415,6,12,PIX
1416,80,7,Cartão de Crédito
1417,53,11,Cartão de Crédito
1418,56,11,PIX
1419,62,9,Cartão de Crédito
1420,90,2,PIX
1421,48,8,PIX
1422,36,14,Cartão de Crédito
1423,82,5,Cartão de Débito
1424,44,8,Cartão de Crédito
1425,60,3,Cartão de Crédito
1426,56,5,PIX
1427,67,4,Cartão de Crédito
1428,84,2,Cartão de Crédito
1429,28,4,Cartão de Crédito
1430,42,8,Cartão de Crédito
1431,33,4,Cartão de Débito
1432,7,5,Cartão de Crédito
1433,57,3,Cartão de Crédito
1434,54,14,Cartão de Crédito
1435,95,3,Dinheiro
1436,112,5,PIX
1437,40,4,Cartão de Crédito
1438,38,11,Cartão de Crédito
1439,117,10,Cartão de Crédito
1440,47,9,Cartão de Débito
1441,18,5,Cartão de Débito
1442,20,10,Cartão de Crédito
1443,78,1,Cartão de Crédito
1444,7,7,PIX
1445,36,2,Cartão de Crédito
1446,51,13,PIX
1447,76,11,Dinheiro
1448,106,14,Cartão de Débito
1449,108,13,Dinheiro
1450,108,10,Cartão de Débito
1451,105,15,PIX
1452,14,13,PIX
1453,103,7,Cartão de Crédito
1454,89,5,PIX
1455,3,10,Cartão de Crédito
1456,24,1,PIX
1457,22,3,PIX
1458,74,6,Cartão de Crédito
1459,96,2,PIX
1460,19,14,Dinheiro
1461,102,4,Cartão de Crédito
1462,4,3,Cartão de Crédito
1463,16,1,Cartão de Débito
1464,81,14,Cartão de Crédito
1465,38,6,PIX
1466,77,10,Cartão de Crédito
1467,76,12,PIX
1468,64,13,PIX
1469,6,2,PIX
1470,87,5,PIX
1471,28,3,Cartão de Crédito
1472,40,15,Cartão de Crédito
1473,118,2,Cartão de Débito
1474,82,9,Dinheiro
1475,49,7,PIX
1476,76,9,Cartão de Crédito
1477,70,4,Dinheiro
1478,82,11,PIX
1479,107,13,Cartão de Crédito
1480,97,14,PIX
1481,25,12,Cartão de Crédito
1482,88,5,Cartão de Crédito
1483,47,3,Cartão de Crédito
1484,12,8,Cartão de Crédito
1485,85,9,Cartão de Crédito
1486,10,1,Cartão de Crédito
1487,54,10,PIX
1488,9,6,Cartão de Crédito
1489,44,11,Cartão de Crédito
1490,22,6,PIX
1491,110,9,Cartão de Crédito
1492,5,9,Cartão de Débito
1493,68,5,PIX
1494,95,7,Cartão de Crédito
1495,4,7,Cartão de Débito
1496,49,10,Cartão de Débito
1497,19,5,Cartão de Crédito
1498,60,8,Dinheiro
1499,95,4,Cartão de Crédito
1500,41,1,PIX
1501,83,5,Cartão de Débito
1502,12,12,PIX
1503,47,15,Cartão de Crédito
1504,90,3,PIX
1505,38,12,PIX
1506,109,15,PIX
1507,83,12,Cartão de Crédito
1508,16,1,Cartão de Crédito
1509,117,2,Dinheiro
1510,36,11,PIX
1511,32,15,PIX
1512,56,10,PIX
1513,71,10,PIX
1514,8,2,Cartão de Crédito
1515,101,12,PIX
1516,36,2,PIX
1517,85,1,PIX
1518,24,5,Cartão de Crédito
1519,18,10,PIX
1520,67,10,Cartão de Crédito
1521,89,14,Cartão de Crédito
1522,27,6,Cartão de Crédito
1523,88,1,PIX
1524,82,8,Cartão de Crédito
1525,67,2,Cartão de Crédito
1526,82,8,Cartão de Crédito
1527,25,5,Cartão de Crédito
1528,19,11,Cartão de Crédito
1529,26,11,Cartão de Débito
1530,80,14,Cartão de Crédito
1531,92,12,Cartão de Crédito
1532,55,15,Cartão de Débito
1533,67,9,PIX
1534,27,15,Cartão de Débito
1535,47,3,PIX
1536,18,7,Cartão de Crédito
1537,98,4,Cartão de Crédito
1538,34,4,Cartão de Crédito
1539,119,2,PIX
1540,89,2,Cartão de Crédito
1541,56,13,Cartão de Crédito
1542,54,7,Cartão de Crédito
1543,30,1,Cartão de Débito
1544,18,1,Cartão de Crédito
1545,51,12,Cartão de Crédito
1546,13,13,Cartão de Crédito
1547,66,4,Cartão de Crédito
1548,84,3,Cartão de Crédito
1549,45,13,Cartão de Crédito
1550,54,7,Cartão de Débito
1551,83,15,Cartão de Crédito
1552,53,15,PIX
1553,13,14,Cartão de Crédito
1554,100,8,Cartão de Crédito
1555,19,6,PIX
1556,97,13,PIX
1557,115,8,PIX
1558,57,9,Cartão de Crédito
1559,47,3,Cartão de Débito
1560,59,12,PIX
1561,59,12,PIX
1562,99,7,PIX
1563,54,15,Cartão de Crédito
1564,20,13,PIX
1565,37,11,Cartão de Crédito
1566,27,3,Cartão de Crédito
1567,52,4,Cartão de Crédito
1568,104,11,PIX
1569,114,15,Cartão de Crédito
1570,1,11,Cartão de Crédito
1571,68,14,Cartão de Crédito
1572,34,14,PIX
1573,48,14,Cartão de Débito
1574,81,9,Cartão de Crédito
1575,54,7,Cartão de Crédito
1576,64,5,PIX
1577,25,9,Cartão de Débito
1578,101,15,PIX
1579,4,2,PIX
1580,49,14,Cartão de Débito
1581,47,2,PIX
1582,57,12,Cartão de Crédito
1583,53,5,PIX
1584,85,7,Cartão de Crédito
1585,82,9,Cartão de Débito
1586,18,10,Cartão de Crédito
1587,91,7,Cartão de Crédito
1588,9,9,Cartão de Crédito
1589,112,6,Cartão de Crédito
1590,102,8,Cartão de Crédito
1591,47,6,Cartão de Débito
1592,57,8,PIX
1593,95,10,Cartão de Crédito
1594,110,11,PIX
1595,37,8,Cartão de Débito
1596,16,8,Cartão de Crédito
1597,86,8,PIX
1598,115,13,Cartão de Crédito
1599,109,3,PIX
1600,36,1,Cartão de Crédito
1601,16,13,Cartão de Débito
1602,5,5,Cartão de Crédito
1603,71,10,PIX
1604,31,6,PIX
1605,19,13,Cartão de Crédito
1606,117,4,Cartão de Débito
1607,82,2,PIX
1608,62,14,Cartão de Crédito
1609,114,3,Cartão de Débito
1610,6,7,PIX
1611,107,11,PIX
1612,82,13,Cartão de Crédito
1613,102,12,Cartão de Débito
1614,65,12,PIX
1615,49,3,Cartão de Crédito
1616,19,13,Cartão de Crédito
1617,67,2,PIX
1618,24,2,Cartão de Crédito
1619,12,12,Cartão de Débito
1620,95,10,PIX
1621,118,13,PIX
1622,96,4,PIX
1623,45,12,Cartão de Crédito
1624,59,1,Cartão de Débito
1625,65,2,PIX
1626,40,11,Dinheiro
1627,43,9,Dinheiro
1628,21,3,Cartão de Crédito
1629,33,4,Cartão de Crédito
1630,50,13,Cartão de Débito
1631,14,15,PIX
1632,74,4,PIX
1633,81,6,Cartão de Crédito
1634,88,9,Cartão de Crédito
1635,44,7,Dinheiro
1636,7,14,Cartão de Crédito
1637,103,8,Cartão de Crédito
1638,4,12,PIX
1639,107,9,PIX
1640,23,14,Cartão de Crédito
1641,100,7,Cartão de Crédito
1642,113,11,Cartão de Crédito
1643,47,2,PIX
1644,84,10,Cartão de Débito
1645,64,11,Cartão de Crédito
1646,62,11,Cartão de Crédito
1647,7,9,Cartão de Crédito
1648,110,12,Cartão de Débito
1649,60,13,PIX
1650,16,10,Cartão de Crédito
1651,28,2,Cartão de Crédito
1652,63,12,PIX
1653,27,13,PIX
1654,115,10,Cartão de Crédito
1655,3,6,Cartão de Crédito
1656,49,6,Cartão de Crédito
1657,82,6,PIX
1658,52,14,Cartão de Débito
1659,54,7,PIX
1660,30,11,Cartão de Crédito
1661,13,1,PIX
1662,65,14,Cartão de Crédito
1663,2,3,PIX
1664,17,5,Cartão de Crédito
1665,1,10,Cartão de Crédito
1666,109,10,Cartão de Crédito
1667,47,15,Cartão de Débito
1668,101,3,Cartão de Débito
1669,105,1,Cartão de Crédito
1670,102,12,Cartão de Crédito
1671,10,10,Cartão de Crédito
1672,112,15,Cartão de Crédito
1673,95,15,Cartão de Débito
1674,54,4,PIX
1675,56,2,Cartão de Crédito
1676,3,11,Cartão de Crédito
1677,55,12,PIX
1678,95,6,Dinheiro
1679,33,3,Dinheiro
1680,34,15,Cartão de Crédito
1681,25,7,Cartão de Crédito
1682,56,5,PIX
1683,60,15,Dinheiro
1684,19,11,Cartão de Débito
1685,31,9,Cartão de Crédito
1686,18,11,Cartão de Débito
1687,10,11,Cartão de Débito
1688,93,3,Dinheiro
1689,83,8,Cartão de Crédito
1690,72,5,Cartão de Débito
1691,14,4,Cartão de Crédito
1692,22,13,PIX
1693,4,9,Cartão de Crédito
1694,72,6,Cartão de Crédito
1695,98,9,PIX
1696,41,13,PIX
1697,43,13,Dinheiro
1698,93,9,Cartão de Débito
1699,83,2,Dinheiro
1700,28,5,PIX
1701,49,6,PIX
1702,109,3,Cartão de Débito
1703,15,1,Cartão de Débito
1704,78,1,Cartão de Crédito
1705,96,6,Dinheiro
1706,81,14,Cartão de Débito
1707,25,13,Cartão de Débito
1708,10,4,Cartão de Crédito
1709,105,2,PIX
1710,94,3,PIX
1711,102,7,Cartão de Crédito
1712,55,8,PIX
1713,61,13,Cartão de Crédito
1714,55,3,Cartão de Débito
1715,63,3,PIX
1716,94,6,PIX
1717,23,4,PIX
1718,30,13,Cartão de Débito
1719,30,3,PIX
1720,54,8,PIX
1721,42,10,Cartão de Débito
1722,48,8,PIX
1723,41,9,Cartão de Crédito
1724,20,7,Cartão de Crédito
1725,2,5,PIX
1726,113,14,Cartão de Débito
1727,24,12,PIX
1728,93,13,Cartão de Crédito
1729,22,4,PIX
1730,38,14,PIX
1731,20,9,Cartão de Crédito
1732,119,1,PIX
1733,62,6,PIX
1734,98,8,PIX
1735,33,9,Cartão de Crédito
1736,118,11,PIX
1737,25,3,Cartão de Crédito
1738,24,2,PIX
1739,104,13,Dinheiro
1740,55,10,Cartão de Crédito
1741,94,8,Dinheiro
1742,62,12,PIX
1743,58,1,PIX
1744,18,7,Cartão de Crédito
1745,74,14,Cartão de Crédito
1746,104,15,PIX
1747,82,8,Cartão de Crédito
1748,60,4,Cartão de Crédito
1749,62,14,PIX
1750,57,5,PIX
1751,76,3,Cartão de Crédito
1752,113,4,Dinheiro
1753,5,9,Cartão de Crédito
1754,78,6,PIX
1755,51,1,Cartão de Débito
1756,57,14,PIX
1757,114,14,Cartão de Crédito
1758,54,14,PIX
1759,31,2,Cartão de Crédito
1760,63,4,Cartão de Crédito
1761,90,2,Cartão de Crédito
1762,45,13,Cartão de Crédito
1763,41,2,PIX
1764,85,4,Dinheiro
1765,32,5,Cartão de Crédito
1766,85,9,Dinheiro
1767,15,14,Cartão de Crédito
1768,17,10,Dinheiro
1769,79,7,Cartão de Débito
1770,70,8,Cartão de Crédito
1771,14,13,Cartão de Crédito
1772,14,6,Cartão de Crédito
1773,76,7,Cartão de Crédito
1774,110,4,Cartão de Débito
1775,106,6,Cartão de Crédito
1776,81,13,PIX
1777,60,8,Cartão de Crédito
1778,114,9,Cartão de Débito
1779,1,15,Cartão de Crédito
1780,91,5,Cartão de Débito
1781,115,12,Cartão de Crédito
1782,65,13,Cartão de Crédito
1783,94,9,Cartão de Débito
1784,79,6,PIX
1785,98,2,Dinheiro
1786,116,7,PIX
1787,40,8,Cartão de Crédito
1788,26,4,PIX
1789,78,7,Cartão de Débito
1790,51,7,Cartão de Débito
1791,44,12,Cartão de Crédito
1792,92,2,PIX
1793,52,12,PIX
1794,7,13,PIX
1795,47,12,Cartão de Crédito
1796,97,11,PIX
1797,20,11,Cartão de Crédito
1798,108,4,Cartão de Crédito
1799,41,5,Cartão de Crédito
1800,91,13,PIX
1801,77,11,Cartão de Crédito
1802,43,3,PIX
1803,80,9,PIX
1804,68,5,Cartão de Crédito
1805,26,8,Cartão de Débito
1806,87,7,Cartão de Crédito
1807,54,14,PIX
1808,15,7,Cartão de Crédito
1809,82,9,PIX
1810,74,15,Cartão de Crédito
1811,29,4,Cartão de Crédito
1812,92,12,PIX
1813,34,3,Cartão de Débito
1814,118,14,PIX
1815,17,4,Cartão de Crédito
1816,104,13,PIX
1817,57,7,Cartão de Crédito
1818,92,5,Cartão de Crédito
1819,88,9,Cartão de Crédito
1820,35,15,PIX
1821,38,5,Cartão de Crédito
1822,98,9,Cartão de Débito
1823,36,5,PIX
1824,84,3,Cartão de Crédito
1825,16,9,PIX
1826,106,7,Cartão de Crédito
1827,15,2,Cartão de Crédito
1828,88,5,PIX
1829,64,1,Cartão de Crédito
1830,34,13,PIX
1831,55,14,Cartão de Crédito
1832,119,15,PIX
1833,65,4,Cartão de Crédito
1834,78,10,Cartão de Crédito
1835,92,6,Dinheiro
1836,52,14,Cartão de Crédito
1837,34,12,Dinheiro
1838,2,8,PIX
1839,65,1,PIX
1840,52,11,PIX
1841,81,14,PIX
1842,38,4,Cartão de Crédito
1843,17,7,Cartão de Crédito
1844,74,13,Cartão de Crédito
1845,30,1,Dinheiro
1846,119,9,Cartão de Crédito
1847,8,15,PIX
1848,23,14,Cartão de Crédito
1849,105,1,Dinheiro
1850,12,4,Cartão de Crédito
1851,5,10,Cartão de Crédito
1852,102,2,Cartão de Crédito
1853,12,8,Cartão de Crédito
1854,40,8,PIX
1855,1,13,Cartão de Crédito
1856,23,15,PIX
1857,103,2,Dinheiro
1858,93,14,PIX
1859,72,1,PIX
1860,85,1,Cartão de Crédito
1861,99,6,Cartão de Crédito
1862,106,14,Cartão de Crédito
1863,65,11,PIX
1864,23,8,Cartão de Crédito
1865,39,8,Cartão de Crédito
1866,47,7,PIX
1867,1,12,Cartão de Crédito
1868,12,6,Cartão de Crédito
1869,20,6,Cartão de Crédito
1870,112,4,Cartão de Crédito
1871,19,7,PIX
1872,29,4,PIX
1873,25,2,Cartão de Crédito
1874,32,10,Cartão de Crédito
1875,7,13,PIX
1876,94,2,Cartão de Crédito
1877,93,8,Cartão de Crédito
1878,76,9,PIX
1879,89,1,Cartão de Crédito
1880,73,9,PIX
1881,108,10,Cartão de Débito
1882,110,11,Cartão de Crédito
1883,35,10,Cartão de Crédito
1884,50,7,PIX
1885,69,14,PIX
1886,90,1,Cartão de Crédito
1887,57,11,Cartão de Crédito
1888,29,1,PIX
1889,11,5,Cartão de Crédito
1890,61,12,Cartão de Crédito
1891,54,7,Dinheiro
1892,1,5,Cartão de Débito
